,Date,HT,LONG,LAT,locName
275,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
276,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
277,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
278,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
279,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
280,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
281,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
282,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
283,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
284,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
285,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
286,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
287,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
288,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
289,2005-11-27 03:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
290,2005-11-27 04:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
291,2005-11-27 04:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
292,2005-11-27 04:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
293,2005-11-27 05:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
294,2005-11-27 05:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
295,2005-11-27 05:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
296,2005-11-27 05:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
297,2005-11-27 05:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
298,2005-11-27 05:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
299,2005-11-27 05:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
300,2005-11-27 05:00:00,1.54,153.4772,-28.5047,The Pocket (Marshalls Creek)
301,2005-11-27 05:00:00,1.53,153.4772,-28.5047,The Pocket (Marshalls Creek)
